Run accession,reference_id,aligned_reads,covered_bases,species,common_name,SARS2_aligned_reads,total_reads,preprocessed_reads,sample,Sample name,Collection date,description,Isolation source
CRR710764,NC_020645.1,0,0,Arctonyx collaris,hog badger,6,110003167,87071974,Q68,Env_0583,2020-01-12,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM
CRR710764,NC_018367.1,0,0,Marmota himalayana,Himalayan marmot,6,110003167,87071974,Q68,Env_0583,2020-01-12,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM
CRR710764,NC_026723.1,0,0,Urocyon cinereoargenteus,gray fox,6,110003167,87071974,Q68,Env_0583,2020-01-12,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM
CRR710764,NC_028161.1,6,215,Capra aegagrus,goat,6,110003167,87071974,Q68,Env_0583,2020-01-12,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM
CRR710764,NC_004926.1,205,3100,Andrias davidianus,Chinese salamander,6,110003167,87071974,Q68,Env_0583,2020-01-12,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM
CRR710764,NC_003408.1,13,107,Coturnix japonica,quail,6,110003167,87071974,Q68,Env_0583,2020-01-12,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM
CRR710764,NC_011710.1,7,280,Larimichthys crocea,yellow croaker (fish),6,110003167,87071974,Q68,Env_0583,2020-01-12,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM
CRR710764,NC_002080.2,3,129,Erinaceus europaeus,European hedgehog,6,110003167,87071974,Q68,Env_0583,2020-01-12,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM
CRR710764,NC_002008.4,244,5977,Canis lupus,dog,6,110003167,87071974,Q68,Env_0583,2020-01-12,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM
CRR710764,NC_026459.1,104,3162,Streptopelia chinensis,spotted dove,6,110003167,87071974,Q68,Env_0583,2020-01-12,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM
CRR710764,NC_005033.1,0,0,Hemiechinus auritus,long-eared hedgehog,6,110003167,87071974,Q68,Env_0583,2020-01-12,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM
CRR710764,NC_003489.1,0,0,Ictalurus punctatus,catfish,6,110003167,87071974,Q68,Env_0583,2020-01-12,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM
CRR710764,NC_012920.1,133,4673,Homo sapiens,human,6,110003167,87071974,Q68,Env_0583,2020-01-12,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM
CRR710764,NC_001913.1,178,5584,Oryctolagus cuniculus,rabbit,6,110003167,87071974,Q68,Env_0583,2020-01-12,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM
CRR710764,NC_006853.1,0,0,Bos taurus,cow,6,110003167,87071974,Q68,Env_0583,2020-01-12,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM
CRR710764,NC_010288.1,0,0,Ctenopharyngodon idella,carp,6,110003167,87071974,Q68,Env_0583,2020-01-12,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM
CRR710764,KX964606.1,20,714,Erinaceus amurensis,Amur hedgehog,6,110003167,87071974,Q68,Env_0583,2020-01-12,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM
CRR710765,NC_029403.1,0,0,Paguma larvata,masked palm civet,2,106780574,106777962,Q69,Env_0584,2020-01-12,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM
CRR710765,NC_012095.1,3,129,Sus scrofa,pig,2,106780574,106777962,Q69,Env_0584,2020-01-12,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM
CRR710765,NC_050263.1,4,129,Hystrix brachyura,Malayan porcupine,2,106780574,106777962,Q69,Env_0584,2020-01-12,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM
CRR710765,NC_021478.1,17,645,Rhizomys pruinosus,hoary bamboo rat,2,106780574,106777962,Q69,Env_0584,2020-01-12,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM
CRR710765,NC_020011.1,0,0,Channa maculata,snakehead fish,2,106780574,106777962,Q69,Env_0584,2020-01-12,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM
CRR710765,NC_028308.1,0,0,Felis margarita,sand cat,2,106780574,106777962,Q69,Env_0584,2020-01-12,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM
CRR710765,NC_023982.1,0,0,Amaurornis akool,brown bush hen,2,106780574,106777962,Q69,Env_0584,2020-01-12,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM
CRR710765,NC_030041.1,12,473,Ptyas mucosa,Oriental rat snake,2,106780574,106777962,Q69,Env_0584,2020-01-12,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM
CRR710765,NC_003192.1,0,0,Monopterus albus,swamp eel,2,106780574,106777962,Q69,Env_0584,2020-01-12,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM
CRR710765,NC_014686.1,0,0,Micropterus salmoides,Largemouth bass,2,106780574,106777962,Q69,Env_0584,2020-01-12,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM
CRR710765,NC_011389.1,0,0,Naja atra,Chinese cobra,2,106780574,106777962,Q69,Env_0584,2020-01-12,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM
CRR710765,NC_031867.1,2,86,Columba rupestris,pigeon,2,106780574,106777962,Q69,Env_0584,2020-01-12,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM
CRR710765,NC_036369.1,0,0,Otocyon megalotis,bat-eared fox,2,106780574,106777962,Q69,Env_0584,2020-01-12,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM
CRR710765,NC_040902.1,125,3093,Gallus gallus,chicken,2,106780574,106777962,Q69,Env_0584,2020-01-12,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM
CRR710765,NC_022418.1,20,724,Anas poecilorhyncha,spot-billed duck,2,106780574,106777962,Q69,Env_0584,2020-01-12,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM
CRR710765,NC_020637.1,0,0,Mustela sibirica,Siberian weasel,2,106780574,106777962,Q69,Env_0584,2020-01-12,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM
CRR710765,NC_029888.1,0,0,Rattus tiomanicus,Mayalan field rat,2,106780574,106777962,Q69,Env_0584,2020-01-12,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM
CRR710765,NC_036430.1,7,258,Muntiacus putaoensis,leaf deer,2,106780574,106777962,Q69,Env_0584,2020-01-12,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM
CRR710765,NC_026063.1,0,0,Ovis orientalis,sheep,2,106780574,106777962,Q69,Env_0584,2020-01-12,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM
CRR710765,NC_013700.1,23,903,Nyctereutes procyonoides,raccoon dog,2,106780574,106777962,Q69,Env_0584,2020-01-12,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM
CRR710765,NC_023459.1,0,0,Vulpes zerda,fennec fox,2,106780574,106777962,Q69,Env_0584,2020-01-12,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM
CRR710765,AC_000022.2,0,0,Rattus norvegicus,brown rat,2,106780574,106777962,Q69,Env_0584,2020-01-12,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM
CRR710765,NC_020645.1,1,43,Arctonyx collaris,hog badger,2,106780574,106777962,Q69,Env_0584,2020-01-12,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM
CRR710765,NC_018367.1,0,0,Marmota himalayana,Himalayan marmot,2,106780574,106777962,Q69,Env_0584,2020-01-12,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM
CRR710765,NC_026723.1,0,0,Urocyon cinereoargenteus,gray fox,2,106780574,106777962,Q69,Env_0584,2020-01-12,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM
CRR710765,NC_028161.1,1,43,Capra aegagrus,goat,2,106780574,106777962,Q69,Env_0584,2020-01-12,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM
CRR710765,NC_004926.1,0,0,Andrias davidianus,Chinese salamander,2,106780574,106777962,Q69,Env_0584,2020-01-12,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM
CRR710765,NC_003408.1,1,43,Coturnix japonica,quail,2,106780574,106777962,Q69,Env_0584,2020-01-12,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM
CRR710765,NC_011710.1,0,0,Larimichthys crocea,yellow croaker (fish),2,106780574,106777962,Q69,Env_0584,2020-01-12,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM
CRR710765,NC_002080.2,4,172,Erinaceus europaeus,European hedgehog,2,106780574,106777962,Q69,Env_0584,2020-01-12,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM
CRR710765,NC_002008.4,2678,14062,Canis lupus,dog,2,106780574,106777962,Q69,Env_0584,2020-01-12,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM
CRR710765,NC_026459.1,22,710,Streptopelia chinensis,spotted dove,2,106780574,106777962,Q69,Env_0584,2020-01-12,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM
CRR710765,NC_005033.1,0,0,Hemiechinus auritus,long-eared hedgehog,2,106780574,106777962,Q69,Env_0584,2020-01-12,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM
CRR710765,NC_003489.1,0,0,Ictalurus punctatus,catfish,2,106780574,106777962,Q69,Env_0584,2020-01-12,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM
CRR710765,NC_012920.1,33,1162,Homo sapiens,human,2,106780574,106777962,Q69,Env_0584,2020-01-12,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM
CRR710765,NC_001913.1,11,473,Oryctolagus cuniculus,rabbit,2,106780574,106777962,Q69,Env_0584,2020-01-12,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM
CRR710765,NC_006853.1,0,0,Bos taurus,cow,2,106780574,106777962,Q69,Env_0584,2020-01-12,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM
CRR710765,NC_010288.1,0,0,Ctenopharyngodon idella,carp,2,106780574,106777962,Q69,Env_0584,2020-01-12,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM
CRR710765,KX964606.1,32,1141,Erinaceus amurensis,Amur hedgehog,2,106780574,106777962,Q69,Env_0584,2020-01-12,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM
CRR710766,NC_029403.1,4,129,Paguma larvata,masked palm civet,2,149217177,145502956,Q70,Env_0585,2020-01-12,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM
CRR710766,NC_012095.1,4,172,Sus scrofa,pig,2,149217177,145502956,Q70,Env_0585,2020-01-12,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM
CRR710766,NC_050263.1,2634,12141,Hystrix brachyura,Malayan porcupine,2,149217177,145502956,Q70,Env_0585,2020-01-12,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM
CRR710766,NC_021478.1,17,559,Rhizomys pruinosus,hoary bamboo rat,2,149217177,145502956,Q70,Env_0585,2020-01-12,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM
CRR710766,NC_020011.1,0,0,Channa maculata,snakehead fish,2,149217177,145502956,Q70,Env_0585,2020-01-12,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM
CRR710766,NC_028308.1,0,0,Felis margarita,sand cat,2,149217177,145502956,Q70,Env_0585,2020-01-12,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM
CRR710766,NC_023982.1,0,0,Amaurornis akool,brown bush hen,2,149217177,145502956,Q70,Env_0585,2020-01-12,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM
CRR710766,NC_030041.1,38,1454,Ptyas mucosa,Oriental rat snake,2,149217177,145502956,Q70,Env_0585,2020-01-12,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM
CRR710766,NC_003192.1,0,0,Monopterus albus,swamp eel,2,149217177,145502956,Q70,Env_0585,2020-01-12,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM
CRR710766,NC_014686.1,0,0,Micropterus salmoides,Largemouth bass,2,149217177,145502956,Q70,Env_0585,2020-01-12,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM
CRR710766,NC_011389.1,10,430,Naja atra,Chinese cobra,2,149217177,145502956,Q70,Env_0585,2020-01-12,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM
CRR710766,NC_031867.1,12,430,Columba rupestris,pigeon,2,149217177,145502956,Q70,Env_0585,2020-01-12,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM
CRR710766,NC_036369.1,0,0,Otocyon megalotis,bat-eared fox,2,149217177,145502956,Q70,Env_0585,2020-01-12,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM
CRR710766,NC_040902.1,161,3134,Gallus gallus,chicken,2,149217177,145502956,Q70,Env_0585,2020-01-12,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM
CRR710766,NC_022418.1,36,1338,Anas poecilorhyncha,spot-billed duck,2,149217177,145502956,Q70,Env_0585,2020-01-12,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM
CRR710766,NC_020637.1,0,0,Mustela sibirica,Siberian weasel,2,149217177,145502956,Q70,Env_0585,2020-01-12,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM
CRR710766,NC_029888.1,4,89,Rattus tiomanicus,Mayalan field rat,2,149217177,145502956,Q70,Env_0585,2020-01-12,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM
CRR710766,NC_036430.1,0,0,Muntiacus putaoensis,leaf deer,2,149217177,145502956,Q70,Env_0585,2020-01-12,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM
CRR710766,NC_026063.1,0,0,Ovis orientalis,sheep,2,149217177,145502956,Q70,Env_0585,2020-01-12,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM
CRR710766,NC_013700.1,14,517,Nyctereutes procyonoides,raccoon dog,2,149217177,145502956,Q70,Env_0585,2020-01-12,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM
CRR710766,NC_023459.1,1,43,Vulpes zerda,fennec fox,2,149217177,145502956,Q70,Env_0585,2020-01-12,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM
CRR710766,AC_000022.2,0,0,Rattus norvegicus,brown rat,2,149217177,145502956,Q70,Env_0585,2020-01-12,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM
CRR710766,NC_020645.1,2,86,Arctonyx collaris,hog badger,2,149217177,145502956,Q70,Env_0585,2020-01-12,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM
CRR710766,NC_018367.1,0,0,Marmota himalayana,Himalayan marmot,2,149217177,145502956,Q70,Env_0585,2020-01-12,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM
CRR710766,NC_026723.1,3,44,Urocyon cinereoargenteus,gray fox,2,149217177,145502956,Q70,Env_0585,2020-01-12,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM
CRR710766,NC_028161.1,0,0,Capra aegagrus,goat,2,149217177,145502956,Q70,Env_0585,2020-01-12,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM
CRR710766,NC_004926.1,3,86,Andrias davidianus,Chinese salamander,2,149217177,145502956,Q70,Env_0585,2020-01-12,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM
CRR710766,NC_003408.1,8,217,Coturnix japonica,quail,2,149217177,145502956,Q70,Env_0585,2020-01-12,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM
CRR710766,NC_011710.1,0,0,Larimichthys crocea,yellow croaker (fish),2,149217177,145502956,Q70,Env_0585,2020-01-12,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM
